season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2019,16,Lamar Jackson,lamar jackson,QB,1,1,NA,NA,BAL,17233,NA,table,qb,20191217055646,TRUE
2019,16,Deshaun Watson,deshaun watson,QB,2,2,NA,NA,HOU,16398,NA,table,qb,20191217055646,TRUE
2019,16,Russell Wilson,russell wilson,QB,3,3,NA,NA,SEA,11180,NA,table,qb,20191217055646,TRUE
2019,16,Patrick Mahomes,patrick mahomes,QB,4,4,NA,NA,KC,16413,NA,table,qb,20191217055646,TRUE
2019,16,Jameis Winston,jameis winston,QB,5,5,NA,NA,TB,13891,NA,table,qb,20191217055646,TRUE
2019,16,Drew Brees,drew brees,QB,6,6,NA,NA,NO,9200,NA,table,qb,20191217055646,TRUE
2019,16,Ryan Tannehill,ryan tannehill,QB,7,7,NA,NA,TEN,11174,NA,table,qb,20191217055646,TRUE
2019,16,Dak Prescott,dak prescott,QB,8,8,NA,NA,DAL,15600,NA,table,qb,20191217055646,TRUE
2019,16,Matt Ryan,matt ryan,QB,9,9,NA,NA,ATL,9444,NA,table,qb,20191217055646,TRUE
2019,16,Aaron Rodgers,aaron rodgers,QB,10,10,NA,NA,GB,9001,NA,table,qb,20191217055646,TRUE
2019,16,Kyler Murray,kyler murray,QB,11,11,NA,NA,ARI,18600,NA,table,qb,20191217055646,TRUE
2019,16,Ryan Fitzpatrick,ryan fitzpatrick,QB,12,12,NA,NA,MIA,9545,NA,table,qb,20191217055646,TRUE
2019,16,Kirk Cousins,kirk cousins,QB,13,13,NA,NA,MIN,11177,NA,table,qb,20191217055646,TRUE
2019,16,Jimmy Garoppolo,jimmy garoppolo,QB,14,14,NA,NA,SF,12208,NA,table,qb,20191217055646,TRUE
2019,16,Philip Rivers,philip rivers,QB,15,15,NA,NA,LAC,9509,NA,table,qb,20191217055646,TRUE
2019,16,Carson Wentz,carson wentz,QB,16,16,NA,NA,PHI,15520,NA,table,qb,20191217055646,TRUE
2019,16,Mitch Trubisky,mitch trubisky,QB,17,17,NA,NA,CHI,16381,NA,table,qb,20191217055646,TRUE
2019,16,Josh Allen,josh allen,QB,18,18,NA,NA,BUF,17298,NA,table,qb,20191217055646,TRUE
2019,16,Jared Goff,jared goff,QB,19,19,NA,NA,LAR,15501,NA,table,qb,20191217055646,TRUE
2019,16,Gardner Minshew,gardner minshew,QB,20,20,NA,NA,JAC,18562,NA,table,qb,20191217055646,TRUE
2019,16,Tom Brady,tom brady,QB,21,21,NA,NA,NE,9603,NA,table,qb,20191217055646,TRUE
2019,16,Drew Lock,drew lock,QB,22,22,NA,NA,DEN,18225,NA,table,qb,20191217055646,TRUE
2019,16,Andy Dalton,andy dalton,QB,23,23,NA,NA,CIN,9907,NA,table,qb,20191217055646,TRUE
2019,16,Eli Manning,eli manning,QB,24,24,NA,NA,NYG,9213,NA,table,qb,20191217055646,TRUE
2019,16,Derek Carr,derek carr,QB,25,25,NA,NA,OAK,12092,NA,table,qb,20191217055646,TRUE
2019,16,Jacoby Brissett,jacoby brissett,QB,26,26,NA,NA,IND,15642,NA,table,qb,20191217055646,TRUE
2019,16,Baker Mayfield,baker mayfield,QB,27,27,NA,NA,CLE,17237,NA,table,qb,20191217055646,TRUE
2019,16,Sam Darnold,sam darnold,QB,28,28,NA,NA,NYJ,17236,NA,table,qb,20191217055646,TRUE
2019,16,Will Grier,will grier,QB,29,29,NA,NA,CAR,18241,NA,table,qb,20191217055646,TRUE
2019,16,Dwayne Haskins,dwayne haskins,QB,30,30,NA,NA,WAS,18214,NA,table,qb,20191217055646,TRUE
2019,16,Kyle Allen,kyle allen,QB,31,31,NA,NA,CAR,17869,NA,table,qb,20191217055646,TRUE
2019,16,Devlin Hodges,devlin hodges,QB,32,32,NA,NA,PIT,19063,NA,table,qb,20191217055646,TRUE
2019,16,David Blough,david blough,QB,33,33,NA,NA,DET,18756,NA,table,qb,20191217055646,TRUE
2019,16,Taysom Hill,taysom hill,QB,34,34,NA,NA,NO,17115,NA,table,qb,20191217055646,TRUE
2019,16,Chris Carson,chris carson,RB,1,1,NA,NA,SEA,16754,NA,table,rb,20191217061726,TRUE
2019,16,Christian McCaffrey,christian mccaffrey,RB,2,2,NA,NA,CAR,16393,NA,table,rb,20191217061726,TRUE
2019,16,Derrick Henry,derrick henry,RB,3,3,NA,NA,TEN,15514,NA,table,rb,20191217061726,TRUE
2019,16,Ezekiel Elliott,ezekiel elliott,RB,4,4,NA,NA,DAL,15498,NA,table,rb,20191217061726,TRUE
2019,16,Saquon Barkley,saquon barkley,RB,5,5,NA,NA,NYG,17240,NA,table,rb,20191217061726,TRUE
2019,16,Joe Mixon,joe mixon,RB,6,6,NA,NA,CIN,16420,NA,table,rb,20191217061726,TRUE
2019,16,Nick Chubb,nick chubb,RB,7,7,NA,NA,CLE,17246,NA,table,rb,20191217061726,TRUE
2019,16,Mark Ingram,mark ingram,RB,8,8,NA,NA,BAL,9872,NA,table,rb,20191217061726,TRUE
2019,16,Leonard Fournette,leonard fournette,RB,9,9,NA,NA,JAC,16378,NA,table,rb,20191217061726,TRUE
2019,16,Aaron Jones,aaron jones,RB,10,10,NA,NA,GB,16673,NA,table,rb,20191217061726,TRUE
2019,16,Todd Gurley,todd gurley,RB,11,11,NA,NA,LAR,13912,NA,table,rb,20191217061726,TRUE
2019,16,Melvin Gordon,melvin gordon,RB,12,12,NA,NA,LAC,13903,NA,table,rb,20191217061726,TRUE
2019,16,Josh Jacobs,josh jacobs,RB,13,13,NA,NA,OAK,18269,NA,table,rb,20191217061726,TRUE
2019,16,Alvin Kamara,alvin kamara,RB,14,14,NA,NA,NO,16421,NA,table,rb,20191217061726,TRUE
2019,16,Marlon Mack,marlon mack,RB,15,15,NA,NA,IND,16444,NA,table,rb,20191217061726,TRUE
2019,16,Phillip Lindsay,phillip lindsay,RB,16,16,NA,NA,DEN,17498,NA,table,rb,20191217061726,TRUE
2019,16,Austin Ekeler,austin ekeler,RB,17,17,NA,NA,LAC,16483,NA,table,rb,20191217061726,TRUE
2019,16,Miles Sanders,miles sanders,RB,18,18,NA,NA,PHI,18283,NA,table,rb,20191217061726,TRUE
2019,16,James Conner,james conner,RB,19,19,NA,NA,PIT,16447,NA,table,rb,20191217061726,TRUE
2019,16,Raheem Mostert,raheem mostert,RB,20,20,NA,NA,SF,14338,NA,table,rb,20191217061726,TRUE
2019,16,Devonta Freeman,devonta freeman,RB,21,21,NA,NA,ATL,12108,NA,table,rb,20191217061726,TRUE
2019,16,David Montgomery,david montgomery,RB,22,22,NA,NA,CHI,18239,NA,table,rb,20191217061726,TRUE
2019,16,Kenyan Drake,kenyan drake,RB,23,23,NA,NA,ARI,15637,NA,table,rb,20191217061726,TRUE
2019,16,Devin Singletary,devin singletary,RB,24,24,NA,NA,BUF,18280,NA,table,rb,20191217061726,TRUE
2019,16,Adrian Peterson,adrian peterson,RB,25,25,NA,NA,WAS,9006,NA,table,rb,20191217061726,TRUE
2019,16,Le'Veon Bell,leveon bell,RB,26,26,NA,NA,NYJ,11645,NA,table,rb,20191217061726,TRUE
2019,16,Kareem Hunt,kareem hunt,RB,27,27,NA,NA,CLE,16425,NA,table,rb,20191217061726,TRUE
2019,16,Sony Michel,sony michel,RB,28,28,NA,NA,NE,17309,NA,table,rb,20191217061726,TRUE
2019,16,Ronald Jones II,ronald jones,RB,29,29,NA,NA,TB,17243,NA,table,rb,20191217061726,TRUE
2019,16,Patrick Laird,patrick laird,RB,30,30,NA,NA,MIA,18332,NA,table,rb,20191217061726,TRUE
2019,16,James White,james white,RB,31,31,NA,NA,NE,12195,NA,table,rb,20191217061726,TRUE
2019,16,Carlos Hyde,carlos hyde,RB,32,32,NA,NA,HOU,12105,NA,table,rb,20191217061726,TRUE
2019,16,Boston Scott,boston scott,RB,33,33,NA,NA,PHI,17612,NA,table,rb,20191217061726,TRUE
2019,16,Mike Boone,mike boone,RB,34,34,NA,NA,MIN,17813,NA,table,rb,20191217061726,TRUE
2019,16,LeSean McCoy,lesean mccoy,RB,35,35,NA,NA,KC,9398,NA,table,rb,20191217061726,TRUE
2019,16,Royce Freeman,royce freeman,RB,36,36,NA,NA,DEN,17245,NA,table,rb,20191217061726,TRUE
2019,16,Latavius Murray,latavius murray,RB,37,37,NA,NA,NO,11821,NA,table,rb,20191217061726,TRUE
2019,16,Tarik Cohen,tarik cohen,RB,38,38,NA,NA,CHI,16450,NA,table,rb,20191217061726,TRUE
2019,16,Jamaal Williams,jamaal williams,RB,39,39,NA,NA,GB,16424,NA,table,rb,20191217061726,TRUE
2019,16,Peyton Barber,peyton barber,RB,40,40,NA,NA,TB,15920,NA,table,rb,20191217061726,TRUE
2019,16,Gus Edwards,gus edwards,RB,41,41,NA,NA,BAL,17687,NA,table,rb,20191217061726,TRUE
2019,16,Duke Johnson,duke johnson,RB,42,42,NA,NA,HOU,13939,NA,table,rb,20191217061726,TRUE
2019,16,Matt Breida,matt breida,RB,43,43,NA,NA,SF,17058,NA,table,rb,20191217061726,TRUE
2019,16,David Johnson,david johnson,RB,44,44,NA,NA,ARI,13948,NA,table,rb,20191217061726,TRUE
2019,16,DeAndre Washington,deandre washington,RB,45,45,NA,NA,OAK,15806,NA,table,rb,20191217061726,TRUE
2019,16,Tevin Coleman,tevin coleman,RB,46,46,NA,NA,SF,13926,NA,table,rb,20191217061726,TRUE
2019,16,Darwin Thompson,darwin thompson,RB,47,47,NA,NA,KC,18620,NA,table,rb,20191217061726,TRUE
2019,16,Chris Thompson,chris thompson,RB,48,48,NA,NA,WAS,11651,NA,table,rb,20191217061726,TRUE
2019,16,Nyheim Hines,nyheim hines,RB,49,49,NA,NA,IND,17297,NA,table,rb,20191217061726,TRUE
2019,16,Kerryon Johnson,kerryon johnson,RB,50,50,NA,NA,DET,17247,NA,table,rb,20191217061726,TRUE
2019,16,Rex Burkhead,rex burkhead,RB,51,51,NA,NA,NE,11655,NA,table,rb,20191217061726,TRUE
2019,16,J.D. McKissic,jd mckissic,RB,52,52,NA,NA,DET,16230,NA,table,rb,20191217061726,TRUE
2019,16,Jalen Richard,jalen richard,RB,53,53,NA,NA,OAK,16120,NA,table,rb,20191217061726,TRUE
2019,16,C.J. Prosise,cj prosise,RB,54,54,NA,NA,SEA,15614,NA,table,rb,20191217061726,TRUE
2019,16,Spencer Ware,spencer ware,RB,55,55,NA,NA,KC,11638,NA,table,rb,20191217061726,TRUE
2019,16,Giovani Bernard,giovani bernard,RB,56,56,NA,NA,CIN,11644,NA,table,rb,20191217061726,TRUE
2019,16,Jaylen Samuels,jaylen samuels,RB,57,57,NA,NA,PIT,17271,NA,table,rb,20191217061726,TRUE
2019,16,Frank Gore,frank gore,RB,58,58,NA,NA,BUF,9218,NA,table,rb,20191217061726,TRUE
2019,16,Dalvin Cook,dalvin cook,RB,59,59,NA,NA,MIN,16374,NA,table,rb,20191217061726,TRUE
2019,16,Brian Hill,brian hill,RB,60,60,NA,NA,ATL,16448,NA,table,rb,20191217061726,TRUE
2019,16,Dion Lewis,dion lewis,RB,61,61,NA,NA,TEN,9983,NA,table,rb,20191217061726,TRUE
2019,16,Benny Snell Jr.,benny snell,RB,62,62,NA,NA,PIT,18609,NA,table,rb,20191217061726,TRUE
2019,16,Myles Gaskin,myles gaskin,RB,63,63,NA,NA,MIA,17251,NA,table,rb,20191217061726,TRUE
2019,16,Malcolm Brown,malcolm brown,RB,64,64,NA,NA,LAR,13953,NA,table,rb,20191217061726,TRUE
2019,16,Tony Pollard,tony pollard,RB,65,65,NA,NA,DAL,18705,NA,table,rb,20191217061726,TRUE
2019,16,Ty Johnson,ty johnson,RB,66,66,NA,NA,DET,18406,NA,table,rb,20191217061726,TRUE
2019,16,Wes Hills,wes hills,RB,67,67,NA,NA,DET,18489,NA,table,rb,20191217061726,TRUE
2019,16,Ameer Abdullah,ameer abdullah,RB,68,68,NA,NA,MIN,13924,NA,table,rb,20191217061726,TRUE
2019,16,Dare Ogunbowale,dare ogunbowale,RB,69,69,NA,NA,TB,16879,NA,table,rb,20191217061726,TRUE
2019,16,Brandon Bolden,brandon bolden,RB,70,70,NA,NA,NE,11410,NA,table,rb,20191217061726,TRUE
