season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2021,18,Josh Allen,josh allen,QB,1,1,1,2,BUF,17298,STD,json,qb,20220106025039,TRUE
2021,18,Patrick Mahomes II,patrick mahomes,QB,2,2,1,3,KC,16413,STD,json,qb,20220106025039,TRUE
2021,18,Justin Herbert,justin herbert,QB,3,3,2,4,LAC,18635,STD,json,qb,20220106025039,TRUE
2021,18,Kyler Murray,kyler murray,QB,4,4,3,6,ARI,18600,STD,json,qb,20220106025039,TRUE
2021,18,Tom Brady,tom brady,QB,5,5,4,7,TB,9603,STD,json,qb,20220106025039,TRUE
2021,18,Matthew Stafford,matthew stafford,QB,6,6,6,9,LAR,9451,STD,json,qb,20220106025039,TRUE
2021,18,Taysom Hill,taysom hill,QB,7,7,5,11,NO,17115,STD,json,qb,20220106025039,TRUE
2021,18,Dak Prescott,dak prescott,QB,8,8,6,13,DAL,15600,STD,json,qb,20220106025039,TRUE
2021,18,Jalen Hurts,jalen hurts,QB,9,9,8,16,PHI,19275,STD,json,qb,20220106025039,TRUE
2021,18,Trey Lance,trey lance,QB,10,10,9,12,SF,20082,STD,json,qb,20220106025039,TRUE
2021,18,Russell Wilson,russell wilson,QB,11,11,11,15,SEA,11180,STD,json,qb,20220106025039,TRUE
2021,18,Ryan Tannehill,ryan tannehill,QB,12,12,11,14,TEN,11174,STD,json,qb,20220106025039,TRUE
2021,18,Derek Carr,derek carr,QB,13,13,13,16,LV,12092,STD,json,qb,20220106025039,TRUE
2021,18,Carson Wentz,carson wentz,QB,14,14,15,18,IND,15520,STD,json,qb,20220106025039,TRUE
2021,18,Kirk Cousins,kirk cousins,QB,15,15,12,39,MIN,11177,STD,json,qb,20220106025039,TRUE
2021,18,Mac Jones,mac jones,QB,16,16,16,21,NE,20156,STD,json,qb,20220106025039,TRUE
2021,18,Ben Roethlisberger,ben roethlisberger,QB,17,17,17,23,PIT,9039,STD,json,qb,20220106025039,TRUE
2021,18,Tua Tagovailoa,tua tagovailoa,QB,18,18,18,24,MIA,19198,STD,json,qb,20220106025039,TRUE
2021,18,Davis Mills,davis mills,QB,19,19,20,24,HOU,22799,STD,json,qb,20220106025039,TRUE
2021,18,Justin Fields,justin fields,QB,20,20,14,43,CHI,19781,STD,json,qb,20220106025039,TRUE
2021,18,Aaron Rodgers,aaron rodgers,QB,21,21,5,29,GB,9001,STD,json,qb,20220106025039,TRUE
2021,18,Matt Ryan,matt ryan,QB,22,22,22,28,ATL,9444,STD,json,qb,20220106025039,TRUE
2021,18,Tyler Huntley,tyler huntley,QB,23,23,13,34,BAL,19297,STD,json,qb,20220106025039,TRUE
2021,18,Lamar Jackson,lamar jackson,QB,24,24,10,38,BAL,17233,STD,json,qb,20220106025039,TRUE
2021,18,Taylor Heinicke,taylor heinicke,QB,25,25,19,28,WAS,13932,STD,json,qb,20220106025039,TRUE
2021,18,Trevor Lawrence,trevor lawrence,QB,26,26,25,31,JAC,19780,STD,json,qb,20220106025039,TRUE
2021,18,Jared Goff,jared goff,QB,27,27,18,40,DET,15501,STD,json,qb,20220106025039,TRUE
