season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2020,11,Patrick Mahomes II,patrick mahomes,QB,1,1,1,3,KC,16413,STD,json,qb,20201119082423,TRUE
2020,11,Kyler Murray,kyler murray,QB,2,2,1,3,ARI,18600,STD,json,qb,20201119082423,TRUE
2020,11,Russell Wilson,russell wilson,QB,3,3,2,5,SEA,11180,STD,json,qb,20201119082423,TRUE
2020,11,Justin Herbert,justin herbert,QB,4,4,4,6,LAC,18635,STD,json,qb,20201119082423,TRUE
2020,11,Lamar Jackson,lamar jackson,QB,5,5,3,8,BAL,17233,STD,json,qb,20201119082423,TRUE
2020,11,Ben Roethlisberger,ben roethlisberger,QB,6,6,3,8,PIT,9039,STD,json,qb,20201119082423,TRUE
2020,11,Aaron Rodgers,aaron rodgers,QB,7,7,4,9,GB,9001,STD,json,qb,20201119082423,TRUE
2020,11,Deshaun Watson,deshaun watson,QB,8,8,6,12,HOU,16398,STD,json,qb,20201119082423,TRUE
2020,11,Matt Ryan,matt ryan,QB,9,9,4,11,ATL,9444,STD,json,qb,20201119082423,TRUE
2020,11,Cam Newton,cam newton,QB,10,10,9,20,NE,9869,STD,json,qb,20201119082423,TRUE
2020,11,Tom Brady,tom brady,QB,11,11,10,17,TB,9603,STD,json,qb,20201119082423,TRUE
2020,11,Carson Wentz,carson wentz,QB,12,12,11,18,PHI,15520,STD,json,qb,20201119082423,TRUE
2020,11,Matthew Stafford,matthew stafford,QB,13,13,7,27,DET,9451,STD,json,qb,20201119082423,TRUE
2020,11,Jameis Winston,jameis winston,QB,14,14,10,19,NO,13891,STD,json,qb,20201119082423,TRUE
2020,11,Joe Burrow,joe burrow,QB,15,15,10,18,CIN,19196,STD,json,qb,20201119082423,TRUE
2020,11,Derek Carr,derek carr,QB,16,16,12,20,LV,12092,STD,json,qb,20201119082423,TRUE
2020,11,Tua Tagovailoa,tua tagovailoa,QB,17,17,15,21,MIA,19198,STD,json,qb,20201119082423,TRUE
2020,11,Ryan Tannehill,ryan tannehill,QB,18,18,15,21,TEN,11174,STD,json,qb,20201119082423,TRUE
2020,11,Jared Goff,jared goff,QB,19,19,10,25,LAR,15501,STD,json,qb,20201119082423,TRUE
2020,11,Kirk Cousins,kirk cousins,QB,20,20,13,25,MIN,11177,STD,json,qb,20201119082423,TRUE
2020,11,Teddy Bridgewater,teddy bridgewater,QB,21,21,12,26,CAR,12088,STD,json,qb,20201119082423,TRUE
2020,11,Philip Rivers,philip rivers,QB,22,22,14,24,IND,9509,STD,json,qb,20201119082423,TRUE
2020,11,Alex Smith,alex smith,QB,23,23,18,25,WAS,9012,STD,json,qb,20201119082423,TRUE
2020,11,Baker Mayfield,baker mayfield,QB,24,24,21,26,CLE,17237,STD,json,qb,20201119082423,TRUE
2020,11,Andy Dalton,andy dalton,QB,25,25,22,32,DAL,9907,STD,json,qb,20201119082423,TRUE
2020,11,Drew Lock,drew lock,QB,26,26,17,28,DEN,18225,STD,json,qb,20201119082423,TRUE
2020,11,Jake Luton,jake luton,QB,27,27,23,29,JAC,19618,STD,json,qb,20201119082423,TRUE
2020,11,Taysom Hill,taysom hill,QB,28,28,26,30,NO,17115,STD,json,qb,20201119082423,TRUE
2020,11,Joe Flacco,joe flacco,QB,29,29,25,32,NYJ,9300,STD,json,qb,20201119082423,TRUE
2020,11,Phillip Walker,phillip walker,QB,30,30,22,31,CAR,16841,STD,json,qb,20201119082423,TRUE
2020,11,Jalen Hurts,jalen hurts,QB,31,31,27,38,PHI,19275,STD,json,qb,20201119082423,TRUE
2020,11,Sam Darnold,sam darnold,QB,32,32,28,33,NYJ,17236,STD,json,qb,20201119082423,TRUE
2020,11,Jarrett Stidham,jarrett stidham,QB,33,33,28,34,NE,18604,STD,json,qb,20201119082423,TRUE
2020,11,Chase Daniel,chase daniel,QB,34,34,29,36,DET,9111,STD,json,qb,20201119082423,TRUE
2020,11,Mike Glennon,mike glennon,QB,35,35,30,37,JAC,11685,STD,json,qb,20201119082423,TRUE
2020,11,Brett Rypien,brett rypien,QB,36,36,27,35,DEN,18323,STD,json,qb,20201119082423,TRUE
2020,11,Jacoby Brissett,jacoby brissett,QB,37,37,31,35,IND,15642,STD,json,qb,20201119082423,TRUE
2020,11,Mason Rudolph,mason rudolph,QB,38,38,31,35,PIT,17234,STD,json,qb,20201119082423,TRUE
2020,11,Dwayne Haskins,dwayne haskins,QB,39,39,34,34,WAS,18214,STD,json,qb,20201119082423,TRUE
2020,11,Dalvin Cook,dalvin cook,RB,1,1,1,2,MIN,16374,PPR,json,ppr-rb,20201119160942,TRUE
2020,11,Alvin Kamara,alvin kamara,RB,2,2,1,4,NO,16421,PPR,json,ppr-rb,20201119160942,TRUE
2020,11,Derrick Henry,derrick henry,RB,3,3,2,14,TEN,15514,PPR,json,ppr-rb,20201119160942,TRUE
2020,11,Miles Sanders,miles sanders,RB,4,4,3,12,PHI,18283,PPR,json,ppr-rb,20201119160942,TRUE
