season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2025,14,Jaxon Smith-Njigba,jaxon smith-njigba,WR,1,1,1,2,SEA,23070,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Ja'Marr Chase,jamarr chase,WR,2,2,1,3,CIN,19788,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Puka Nacua,puka nacua,WR,3,3,1,7,LAR,23180,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,CeeDee Lamb,ceedee lamb,WR,4,4,2,6,DAL,19202,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Rashee Rice,rashee rice,WR,5,5,3,5,KC,23113,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,George Pickens,george pickens,WR,6,6,5,6,DAL,22963,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Davante Adams,davante adams,WR,7,7,6,9,LAR,12123,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Nico Collins,nico collins,WR,8,8,8,14,HOU,20130,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Jaylen Waddle,jaylen waddle,WR,9,9,9,12,MIA,19790,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Chris Olave,chris olave,WR,10,10,9,13,NO,20111,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Amon-Ra St. Brown,amon-ra st brown,WR,11,11,7,20,DET,19799,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Jameson Williams,jameson williams,WR,12,12,8,17,DET,23677,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,A.J. Brown,aj brown,WR,13,13,10,16,PHI,18218,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Michael Wilson,michael wilson,WR,14,14,8,21,ARI,25333,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Emeka Egbuka,emeka egbuka,WR,15,15,12,17,TB,23062,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Justin Jefferson,justin jefferson,WR,16,16,12,23,MIN,19236,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,DeVonta Smith,devonta smith,WR,17,17,15,21,PHI,19222,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Ladd McConkey,ladd mcconkey,WR,18,18,13,23,LAC,26122,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Michael Pittman Jr.,michael pittman,WR,19,19,17,24,IND,19278,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Zay Flowers,zay flowers,WR,20,20,16,24,BAL,22916,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Christian Watson,christian watson,WR,21,21,16,29,GB,23886,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Jakobi Meyers,jakobi meyers,WR,22,22,18,25,JAC,18598,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Terry McLaurin,terry mclaurin,WR,23,23,16,25,WAS,18466,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Tee Higgins,tee higgins,WR,24,24,14,57,CIN,19211,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Khalil Shakir,khalil shakir,WR,25,25,22,29,BUF,23748,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Courtland Sutton,courtland sutton,WR,26,26,22,32,DEN,17253,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,DK Metcalf,dk metcalf,WR,27,27,22,33,PIT,18219,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Adonai Mitchell,adonai mitchell,WR,28,28,26,33,NYJ,24357,PPR,json,ppr-wr,20251207024708,FALSE
2025,14,Deebo Samuel Sr.,deebo samuel,WR,29,29,25,33,WAS,18244,PPR,json,ppr-wr,20251207024708,FALSE
