season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2017,2,Aaron Rodgers,aaron rodgers,QB,1,1,NA,NA,GB,9001,NA,table_v1,qb,20170917043341,FALSE
2017,2,Tom Brady,tom brady,QB,2,2,NA,NA,NE,9603,NA,table_v1,qb,20170917043341,FALSE
2017,2,Matt Ryan,matt ryan,QB,3,3,NA,NA,ATL,9444,NA,table_v1,qb,20170917043341,FALSE
2017,2,Drew Brees,drew brees,QB,4,4,NA,NA,NO,9200,NA,table_v1,qb,20170917043341,FALSE
2017,2,Russell Wilson,russell wilson,QB,5,5,NA,NA,SEA,11180,NA,table_v1,qb,20170917043341,FALSE
2017,2,Derek Carr,derek carr,QB,6,6,NA,NA,OAK,12092,NA,table_v1,qb,20170917043341,FALSE
2017,2,Jameis Winston,jameis winston,QB,7,7,NA,NA,TB,13891,NA,table_v1,qb,20170917043341,FALSE
2017,2,Ben Roethlisberger,ben roethlisberger,QB,8,8,NA,NA,PIT,9039,NA,table_v1,qb,20170917043341,FALSE
2017,2,Cam Newton,cam newton,QB,9,9,NA,NA,CAR,9869,NA,table_v1,qb,20170917043341,FALSE
2017,2,Philip Rivers,philip rivers,QB,10,10,NA,NA,LAC,9509,NA,table_v1,qb,20170917043341,FALSE
2017,2,Marcus Mariota,marcus mariota,QB,11,11,NA,NA,TEN,13890,NA,table_v1,qb,20170917043341,FALSE
2017,2,Carson Palmer,carson palmer,QB,12,12,NA,NA,ARI,9098,NA,table_v1,qb,20170917043341,FALSE
2017,2,Kirk Cousins,kirk cousins,QB,13,13,NA,NA,WAS,11177,NA,table_v1,qb,20170917043341,FALSE
2017,2,Matthew Stafford,matthew stafford,QB,14,14,NA,NA,DET,9451,NA,table_v1,qb,20170917043341,FALSE
2017,2,Alex Smith,alex smith,QB,15,15,NA,NA,KC,9012,NA,table_v1,qb,20170917043341,FALSE
2017,2,Sam Bradford,sam bradford,QB,16,16,NA,NA,MIN,9678,NA,table_v1,qb,20170917043341,FALSE
2017,2,Carson Wentz,carson wentz,QB,17,17,NA,NA,PHI,15520,NA,table_v1,qb,20170917043341,FALSE
2017,2,Tyrod Taylor,tyrod taylor,QB,18,18,NA,NA,BUF,10007,NA,table_v1,qb,20170917043341,FALSE
2017,2,Eli Manning,eli manning,QB,19,19,NA,NA,NYG,9213,NA,table_v1,qb,20170917043341,FALSE
2017,2,Dak Prescott,dak prescott,QB,20,20,NA,NA,DAL,15600,NA,table_v1,qb,20170917043341,FALSE
2017,2,Joe Flacco,joe flacco,QB,21,21,NA,NA,BAL,9300,NA,table_v1,qb,20170917043341,FALSE
2017,2,Jared Goff,jared goff,QB,22,22,NA,NA,LAR,15501,NA,table_v1,qb,20170917043341,FALSE
2017,2,Jay Cutler,jay cutler,QB,23,23,NA,NA,MIA,9280,NA,table_v1,qb,20170917043341,FALSE
2017,2,Andy Dalton,andy dalton,QB,24,24,NA,NA,CIN,9907,NA,table_v1,qb,20170917043341,FALSE
2017,2,Trevor Siemian,trevor siemian,QB,25,25,NA,NA,DEN,14142,NA,table_v1,qb,20170917043341,FALSE
2017,2,Blake Bortles,blake bortles,QB,26,26,NA,NA,JAC,12090,NA,table_v1,qb,20170917043341,FALSE
2017,2,Jacoby Brissett,jacoby brissett,QB,27,27,NA,NA,IND,15642,NA,table_v1,qb,20170917043341,FALSE
2017,2,DeShone Kizer,deshone kizer,QB,28,28,NA,NA,CLE,16389,NA,table_v1,qb,20170917043341,FALSE
2017,2,Deshaun Watson,deshaun watson,QB,29,29,NA,NA,HOU,16398,NA,table_v1,qb,20170917043341,FALSE
2017,2,Mike Glennon,mike glennon,QB,30,30,NA,NA,CHI,11685,NA,table_v1,qb,20170917043341,FALSE
2017,2,Josh McCown,josh mccown,QB,31,31,NA,NA,NYJ,9327,NA,table_v1,qb,20170917043341,FALSE
2017,2,Brian Hoyer,brian hoyer,QB,32,32,NA,NA,SF,9078,NA,table_v1,qb,20170917043341,FALSE
2017,2,Scott Tolzien,scott tolzien,QB,33,33,NA,NA,IND,11157,NA,table_v1,qb,20170917043341,FALSE
2017,2,Tom Savage,tom savage,QB,34,34,NA,NA,HOU,12097,NA,table_v1,qb,20170917043341,FALSE
2017,2,Case Keenum,case keenum,QB,35,35,NA,NA,MIN,11425,NA,table_v1,qb,20170917043341,FALSE
2017,2,Mitch Trubisky,mitch trubisky,QB,36,36,NA,NA,CHI,16381,NA,table_v1,qb,20170917043341,FALSE
2017,2,Cody Kessler,cody kessler,QB,37,37,NA,NA,CLE,15644,NA,table_v1,qb,20170917043341,FALSE
2017,2,Le'Veon Bell,leveon bell,RB,1,1,NA,NA,PIT,11645,NA,table_v1,rb,20170917043111,FALSE
2017,2,Ezekiel Elliott,ezekiel elliott,RB,2,2,NA,NA,DAL,15498,NA,table_v1,rb,20170917043111,FALSE
2017,2,Melvin Gordon,melvin gordon,RB,3,3,NA,NA,LAC,13903,NA,table_v1,rb,20170917043111,FALSE
2017,2,LeSean McCoy,lesean mccoy,RB,4,4,NA,NA,BUF,9398,NA,table_v1,rb,20170917043111,FALSE
2017,2,Devonta Freeman,devonta freeman,RB,5,5,NA,NA,ATL,12108,NA,table_v1,rb,20170917043111,FALSE
2017,2,Kareem Hunt,kareem hunt,RB,6,6,NA,NA,KC,16425,NA,table_v1,rb,20170917043111,FALSE
2017,2,Marshawn Lynch,marshawn lynch,RB,7,7,NA,NA,OAK,9428,NA,table_v1,rb,20170917043111,FALSE
2017,2,Jay Ajayi,jay ajayi,RB,8,8,NA,NA,MIA,13940,NA,table_v1,rb,20170917043111,FALSE
2017,2,Leonard Fournette,leonard fournette,RB,9,9,NA,NA,JAC,16378,NA,table_v1,rb,20170917043111,FALSE
2017,2,Ty Montgomery,ty montgomery,RB,10,10,NA,NA,GB,13977,NA,table_v1,rb,20170917043111,FALSE
2017,2,Todd Gurley,todd gurley,RB,11,11,NA,NA,LAR,13912,NA,table_v1,rb,20170917043111,FALSE
2017,2,Dalvin Cook,dalvin cook,RB,12,12,NA,NA,MIN,16374,NA,table_v1,rb,20170917043111,FALSE
2017,2,DeMarco Murray,demarco murray,RB,13,13,NA,NA,TEN,9896,NA,table_v1,rb,20170917043111,FALSE
2017,2,Jordan Howard,jordan howard,RB,14,14,NA,NA,CHI,15585,NA,table_v1,rb,20170917043111,FALSE
2017,2,C.J. Anderson,cj anderson,RB,15,15,NA,NA,DEN,11896,NA,table_v1,rb,20170917043111,FALSE
2017,2,Mike Gillislee,mike gillislee,RB,16,16,NA,NA,NE,11657,NA,table_v1,rb,20170917043111,FALSE
2017,2,Christian McCaffrey,christian mccaffrey,RB,17,17,NA,NA,CAR,16393,NA,table_v1,rb,20170917043111,FALSE
2017,2,Jacquizz Rodgers,jacquizz rodgers,RB,18,18,NA,NA,TB,9894,NA,table_v1,rb,20170917043111,FALSE
2017,2,Terrance West,terrance west,RB,19,19,NA,NA,BAL,12194,NA,table_v1,rb,20170917043111,FALSE
2017,2,Lamar Miller,lamar miller,RB,20,20,NA,NA,HOU,11185,NA,table_v1,rb,20170917043111,FALSE
2017,2,Carlos Hyde,carlos hyde,RB,21,21,NA,NA,SF,12105,NA,table_v1,rb,20170917043111,FALSE
2017,2,Isaiah Crowell,isaiah crowell,RB,22,22,NA,NA,CLE,12116,NA,table_v1,rb,20170917043111,FALSE
2017,2,Mark Ingram,mark ingram,RB,23,23,NA,NA,NO,9872,NA,table_v1,rb,20170917043111,FALSE
2017,2,Jonathan Stewart,jonathan stewart,RB,24,24,NA,NA,CAR,9317,NA,table_v1,rb,20170917043111,FALSE
2017,2,Tevin Coleman,tevin coleman,RB,25,25,NA,NA,ATL,13926,NA,table_v1,rb,20170917043111,FALSE
2017,2,Bilal Powell,bilal powell,RB,26,26,NA,NA,NYJ,9963,NA,table_v1,rb,20170917043111,FALSE
2017,2,Ameer Abdullah,ameer abdullah,RB,27,27,NA,NA,DET,13924,NA,table_v1,rb,20170917043111,FALSE
