season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2017,5,Aaron Rodgers,aaron rodgers,QB,1,1,NA,NA,GB,9001,NA,table_v1,qb,20171003233341,TRUE
2017,5,Tom Brady,tom brady,QB,2,2,NA,NA,NE,9603,NA,table_v1,qb,20171003233341,TRUE
2017,5,Dak Prescott,dak prescott,QB,3,3,NA,NA,DAL,15600,NA,table_v1,qb,20171003233341,TRUE
2017,5,Jameis Winston,jameis winston,QB,4,4,NA,NA,TB,13891,NA,table_v1,qb,20171003233341,TRUE
2017,5,Russell Wilson,russell wilson,QB,5,5,NA,NA,SEA,11180,NA,table_v1,qb,20171003233341,TRUE
2017,5,Deshaun Watson,deshaun watson,QB,6,6,NA,NA,HOU,16398,NA,table_v1,qb,20171003233341,TRUE
2017,5,Matthew Stafford,matthew stafford,QB,7,7,NA,NA,DET,9451,NA,table_v1,qb,20171003233341,TRUE
2017,5,Cam Newton,cam newton,QB,8,8,NA,NA,CAR,9869,NA,table_v1,qb,20171003233341,TRUE
2017,5,Carson Palmer,carson palmer,QB,9,9,NA,NA,ARI,9098,NA,table_v1,qb,20171003233341,TRUE
2017,5,Carson Wentz,carson wentz,QB,10,10,NA,NA,PHI,15520,NA,table_v1,qb,20171003233341,TRUE
2017,5,Eli Manning,eli manning,QB,11,11,NA,NA,NYG,9213,NA,table_v1,qb,20171003233341,TRUE
2017,5,Ben Roethlisberger,ben roethlisberger,QB,12,12,NA,NA,PIT,9039,NA,table_v1,qb,20171003233341,TRUE
2017,5,Philip Rivers,philip rivers,QB,13,13,NA,NA,LAC,9509,NA,table_v1,qb,20171003233341,TRUE
2017,5,Alex Smith,alex smith,QB,14,14,NA,NA,KC,9012,NA,table_v1,qb,20171003233341,TRUE
2017,5,Andy Dalton,andy dalton,QB,15,15,NA,NA,CIN,9907,NA,table_v1,qb,20171003233341,TRUE
