season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2017,15,Russell Wilson,russell wilson,QB,1,1,NA,NA,SEA,11180,NA,table,qb,20171213235846,TRUE
2017,15,Tom Brady,tom brady,QB,2,2,NA,NA,NE,9603,NA,table,qb,20171213235846,TRUE
2017,15,Drew Brees,drew brees,QB,3,3,NA,NA,NO,9200,NA,table,qb,20171213235846,TRUE
2017,15,Ben Roethlisberger,ben roethlisberger,QB,4,4,NA,NA,PIT,9039,NA,table,qb,20171213235846,TRUE
2017,15,Cam Newton,cam newton,QB,5,5,NA,NA,CAR,9869,NA,table,qb,20171213235846,TRUE
2017,15,Aaron Rodgers,aaron rodgers,QB,6,6,NA,NA,GB,9001,NA,table,qb,20171213235846,TRUE
2017,15,Philip Rivers,philip rivers,QB,7,7,NA,NA,LAC,9509,NA,table,qb,20171213235846,TRUE
2017,15,Dak Prescott,dak prescott,QB,8,8,NA,NA,DAL,15600,NA,table,qb,20171213235846,TRUE
2017,15,Matthew Stafford,matthew stafford,QB,9,9,NA,NA,DET,9451,NA,table,qb,20171213235846,TRUE
2017,15,Matt Ryan,matt ryan,QB,10,10,NA,NA,ATL,9444,NA,table,qb,20171213235846,TRUE
2017,15,Kirk Cousins,kirk cousins,QB,11,11,NA,NA,WAS,11177,NA,table,qb,20171213235846,TRUE
2017,15,Case Keenum,case keenum,QB,12,12,NA,NA,MIN,11425,NA,table,qb,20171213235846,TRUE
2017,15,Blake Bortles,blake bortles,QB,13,13,NA,NA,JAC,12090,NA,table,qb,20171213235846,TRUE
2017,15,Jimmy Garoppolo,jimmy garoppolo,QB,14,14,NA,NA,SF,12208,NA,table,qb,20171213235846,TRUE
2017,15,Jameis Winston,jameis winston,QB,15,15,NA,NA,TB,13891,NA,table,qb,20171213235846,TRUE
2017,15,Alex Smith,alex smith,QB,16,16,NA,NA,KC,9012,NA,table,qb,20171213235846,TRUE
2017,15,Jared Goff,jared goff,QB,17,17,NA,NA,LAR,15501,NA,table,qb,20171213235846,TRUE
2017,15,Nick Foles,nick foles,QB,18,18,NA,NA,PHI,11176,NA,table,qb,20171213235846,TRUE
2017,15,Marcus Mariota,marcus mariota,QB,19,19,NA,NA,TEN,13890,NA,table,qb,20171213235846,TRUE
2017,15,Derek Carr,derek carr,QB,20,20,NA,NA,OAK,12092,NA,table,qb,20171213235846,TRUE
2017,15,Tyrod Taylor,tyrod taylor,QB,21,21,NA,NA,BUF,10007,NA,table,qb,20171213235846,TRUE
2017,15,Joe Flacco,joe flacco,QB,22,22,NA,NA,BAL,9300,NA,table,qb,20171213235846,TRUE
2017,15,DeShone Kizer,deshone kizer,QB,23,23,NA,NA,CLE,16389,NA,table,qb,20171213235846,TRUE
2017,15,Blaine Gabbert,blaine gabbert,QB,24,24,NA,NA,ARI,9858,NA,table,qb,20171213235846,TRUE
2017,15,Jay Cutler,jay cutler,QB,25,25,NA,NA,MIA,9280,NA,table,qb,20171213235846,TRUE
2017,15,Trevor Siemian,trevor siemian,QB,26,26,NA,NA,DEN,14142,NA,table,qb,20171213235846,TRUE
2017,15,Mitch Trubisky,mitch trubisky,QB,27,27,NA,NA,CHI,16381,NA,table,qb,20171213235846,TRUE
2017,15,Andy Dalton,andy dalton,QB,28,28,NA,NA,CIN,9907,NA,table,qb,20171213235846,TRUE
2017,15,Eli Manning,eli manning,QB,29,29,NA,NA,NYG,9213,NA,table,qb,20171213235846,TRUE
2017,15,Jacoby Brissett,jacoby brissett,QB,30,30,NA,NA,IND,15642,NA,table,qb,20171213235846,TRUE
2017,15,Brett Hundley,brett hundley,QB,31,31,NA,NA,GB,13907,NA,table,qb,20171213235846,TRUE
2017,15,Bryce Petty,bryce petty,QB,32,32,NA,NA,NYJ,13927,NA,table,qb,20171213235846,TRUE
2017,15,Tom Savage,tom savage,QB,33,33,NA,NA,HOU,12097,NA,table,qb,20171213235846,TRUE
2017,15,T.J. Yates,tj yates,QB,34,34,NA,NA,HOU,9985,NA,table,qb,20171213235846,TRUE
2017,15,Nathan Peterman,nathan peterman,QB,35,35,NA,NA,BUF,16414,NA,table,qb,20171213235846,TRUE
2017,15,Le'Veon Bell,leveon bell,RB,1,1,NA,NA,PIT,11645,NA,table,flex,20171214012701,TRUE
2017,15,Todd Gurley,todd gurley,RB,2,2,NA,NA,LAR,13912,NA,table,flex,20171214012701,TRUE
2017,15,LeSean McCoy,lesean mccoy,RB,3,3,NA,NA,BUF,9398,NA,table,flex,20171214012701,TRUE
2017,15,Alvin Kamara,alvin kamara,RB,5,4,NA,NA,NO,16421,NA,table,flex,20171214012701,TRUE
2017,15,Leonard Fournette,leonard fournette,RB,6,5,NA,NA,JAC,16378,NA,table,flex,20171214012701,TRUE
2017,15,Mark Ingram,mark ingram,RB,7,6,NA,NA,NO,9872,NA,table,flex,20171214012701,TRUE
2017,15,Melvin Gordon,melvin gordon,RB,8,7,NA,NA,LAC,13903,NA,table,flex,20171214012701,TRUE
2017,15,Devonta Freeman,devonta freeman,RB,9,8,NA,NA,ATL,12108,NA,table,flex,20171214012701,TRUE
2017,15,Jordan Howard,jordan howard,RB,10,9,NA,NA,CHI,15585,NA,table,flex,20171214012701,TRUE
2017,15,Kenyan Drake,kenyan drake,RB,12,10,NA,NA,MIA,15637,NA,table,flex,20171214012701,TRUE
2017,15,Kareem Hunt,kareem hunt,RB,13,11,NA,NA,KC,16425,NA,table,flex,20171214012701,TRUE
2017,15,Carlos Hyde,carlos hyde,RB,16,12,NA,NA,SF,12105,NA,table,flex,20171214012701,TRUE
2017,15,Alex Collins,alex collins,RB,17,13,NA,NA,BAL,15546,NA,table,flex,20171214012701,TRUE
2017,15,Jamaal Williams,jamaal williams,RB,18,14,NA,NA,GB,16424,NA,table,flex,20171214012701,TRUE
2017,15,Marshawn Lynch,marshawn lynch,RB,19,15,NA,NA,OAK,9428,NA,table,flex,20171214012701,TRUE
2017,15,Rex Burkhead,rex burkhead,RB,21,16,NA,NA,NE,11655,NA,table,flex,20171214012701,TRUE
2017,15,Lamar Miller,lamar miller,RB,24,17,NA,NA,HOU,11185,NA,table,flex,20171214012701,TRUE
2017,15,Christian McCaffrey,christian mccaffrey,RB,26,18,NA,NA,CAR,16393,NA,table,flex,20171214012701,TRUE
2017,15,Samaje Perine,samaje perine,RB,28,19,NA,NA,WAS,16423,NA,table,flex,20171214012701,TRUE
2017,15,Alfred Morris,alfred morris,RB,29,20,NA,NA,DAL,11347,NA,table,flex,20171214012701,TRUE
2017,15,Jay Ajayi,jay ajayi,RB,31,21,NA,NA,PHI,13940,NA,table,flex,20171214012701,TRUE
2017,15,Latavius Murray,latavius murray,RB,32,22,NA,NA,MIN,11821,NA,table,flex,20171214012701,TRUE
2017,15,Dion Lewis,dion lewis,RB,36,23,NA,NA,NE,9983,NA,table,flex,20171214012701,TRUE
2017,15,Frank Gore,frank gore,RB,40,24,NA,NA,IND,9218,NA,table,flex,20171214012701,TRUE
2017,15,Isaiah Crowell,isaiah crowell,RB,43,25,NA,NA,CLE,12116,NA,table,flex,20171214012701,TRUE
2017,15,C.J. Anderson,cj anderson,RB,45,26,NA,NA,DEN,11896,NA,table,flex,20171214012701,TRUE
2017,15,DeMarco Murray,demarco murray,RB,46,27,NA,NA,TEN,9896,NA,table,flex,20171214012701,TRUE
2017,15,Mike Davis,mike davis,RB,50,28,NA,NA,SEA,13943,NA,table,flex,20171214012701,TRUE
2017,15,Theo Riddick,theo riddick,RB,51,29,NA,NA,DET,11649,NA,table,flex,20171214012701,TRUE
2017,15,Jerick McKinnon,jerick mckinnon,RB,56,30,NA,NA,MIN,12209,NA,table,flex,20171214012701,TRUE
2017,15,Kerwynn Williams,kerwynn williams,RB,57,31,NA,NA,ARI,11652,NA,table,flex,20171214012701,TRUE
2017,15,Jonathan Stewart,jonathan stewart,RB,59,32,NA,NA,CAR,9317,NA,table,flex,20171214012701,TRUE
2017,15,Derrick Henry,derrick henry,RB,60,33,NA,NA,TEN,15514,NA,table,flex,20171214012701,TRUE
2017,15,Tevin Coleman,tevin coleman,RB,66,34,NA,NA,ATL,13926,NA,table,flex,20171214012701,TRUE
2017,15,Joe Mixon,joe mixon,RB,71,35,NA,NA,CIN,16420,NA,table,flex,20171214012701,TRUE
2017,15,Peyton Barber,peyton barber,RB,72,36,NA,NA,TB,15920,NA,table,flex,20171214012701,TRUE
2017,15,Duke Johnson,duke johnson,RB,73,37,NA,NA,CLE,13939,NA,table,flex,20171214012701,TRUE
2017,15,Rod Smith,rod smith,RB,75,38,NA,NA,DAL,14396,NA,table,flex,20171214012701,TRUE
2017,15,Bilal Powell,bilal powell,RB,82,39,NA,NA,NYJ,9963,NA,table,flex,20171214012701,TRUE
2017,15,Giovani Bernard,giovani bernard,RB,90,40,NA,NA,CIN,11644,NA,table,flex,20171214012701,TRUE
2017,15,Matt Forte,matt forte,RB,91,41,NA,NA,NYJ,9437,NA,table,flex,20171214012701,TRUE
2017,15,Doug Martin,doug martin,RB,97,42,NA,NA,TB,11186,NA,table,flex,20171214012701,TRUE
2017,15,Orleans Darkwa,orleans darkwa,RB,98,43,NA,NA,NYG,13774,NA,table,flex,20171214012701,TRUE
2017,15,Austin Ekeler,austin ekeler,RB,102,44,NA,NA,LAC,16483,NA,table,flex,20171214012701,TRUE
2017,15,Tarik Cohen,tarik cohen,RB,105,45,NA,NA,CHI,16450,NA,table,flex,20171214012701,TRUE
2017,15,LeGarrette Blount,legarrette blount,RB,108,46,NA,NA,PHI,9717,NA,table,flex,20171214012701,TRUE
2017,15,Wayne Gallman,wayne gallman,RB,115,47,NA,NA,NYG,16422,NA,table,flex,20171214012701,TRUE
