season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2021,5,Josh Allen,josh allen,QB,1,1,1,2,BUF,17298,STD,json,qb,20211007110040,TRUE
2021,5,Kyler Murray,kyler murray,QB,2,2,1,4,ARI,18600,STD,json,qb,20211007110040,TRUE
2021,5,Patrick Mahomes II,patrick mahomes,QB,3,3,2,4,KC,16413,STD,json,qb,20211007110040,TRUE
2021,5,Lamar Jackson,lamar jackson,QB,4,4,2,8,BAL,17233,STD,json,qb,20211007110040,TRUE
2021,5,Dak Prescott,dak prescott,QB,5,5,5,8,DAL,15600,STD,json,qb,20211007110040,TRUE
2021,5,Tom Brady,tom brady,QB,6,6,5,9,TB,9603,STD,json,qb,20211007110040,TRUE
2021,5,Matthew Stafford,matthew stafford,QB,7,7,5,10,LAR,9451,STD,json,qb,20211007110040,TRUE
2021,5,Jalen Hurts,jalen hurts,QB,8,8,6,10,PHI,19275,STD,json,qb,20211007110040,TRUE
2021,5,Russell Wilson,russell wilson,QB,9,9,7,11,SEA,11180,STD,json,qb,20211007110040,TRUE
2021,5,Aaron Rodgers,aaron rodgers,QB,10,10,8,13,GB,9001,STD,json,qb,20211007110040,TRUE
2021,5,Kirk Cousins,kirk cousins,QB,11,11,9,14,MIN,11177,STD,json,qb,20211007110040,TRUE
2021,5,Justin Herbert,justin herbert,QB,12,12,6,13,LAC,18635,STD,json,qb,20211007110040,TRUE
2021,5,Sam Darnold,sam darnold,QB,13,13,13,17,CAR,17236,STD,json,qb,20211007110040,TRUE
2021,5,Trey Lance,trey lance,QB,14,14,11,30,SF,20082,STD,json,qb,20211007110040,TRUE
2021,5,Joe Burrow,joe burrow,QB,15,15,10,19,CIN,19196,STD,json,qb,20211007110040,TRUE
2021,5,Daniel Jones,daniel jones,QB,16,16,14,21,NYG,18232,STD,json,qb,20211007110040,TRUE
2021,5,Derek Carr,derek carr,QB,17,17,12,18,LV,12092,STD,json,qb,20211007110040,TRUE
2021,5,Ryan Tannehill,ryan tannehill,QB,18,18,15,19,TEN,11174,STD,json,qb,20211007110040,TRUE
