season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2024,10,Saquon Barkley,saquon barkley,RB,1,1,1,3,PHI,17240,STD,json,flex,20241111033537,FALSE
2024,10,Derrick Henry,derrick henry,RB,2,2,1,4,BAL,15514,STD,json,flex,20241111033537,FALSE
2024,10,Bijan Robinson,bijan robinson,RB,3,3,2,7,ATL,23133,STD,json,flex,20241111033537,FALSE
2024,10,Kyren Williams,kyren williams,RB,4,4,2,7,LAR,23059,STD,json,flex,20241111033537,FALSE
2024,10,Alvin Kamara,alvin kamara,RB,5,5,1,15,NO,16421,STD,json,flex,20241111033537,FALSE
2024,10,De'Von Achane,devon achane,RB,6,6,3,11,MIA,23136,STD,json,flex,20241111033537,FALSE
2024,10,Christian McCaffrey,christian mccaffrey,RB,7,7,3,21,SF,16393,STD,json,flex,20241111033537,FALSE
2024,10,Breece Hall,breece hall,RB,8,8,5,13,NYJ,22982,STD,json,flex,20241111033537,FALSE
2024,10,Jonathan Taylor,jonathan taylor,RB,9,9,5,19,IND,19217,STD,json,flex,20241111033537,FALSE
2024,10,Joe Mixon,joe mixon,RB,10,10,6,13,HOU,16420,STD,json,flex,20241111033537,FALSE
2024,10,Aaron Jones,aaron jones,RB,11,11,7,18,MIN,16673,STD,json,flex,20241111033537,FALSE
2024,10,D'Andre Swift,dandre swift,RB,13,12,13,19,CHI,19210,STD,json,flex,20241111033537,FALSE
2024,10,James Conner,james conner,RB,14,13,10,26,ARI,16447,STD,json,flex,20241111033537,FALSE
2024,10,Tyrone Tracy Jr.,tyrone tracy,RB,15,14,10,27,NYG,22980,STD,json,flex,20241111033537,FALSE
2024,10,Kareem Hunt,kareem hunt,RB,17,15,9,21,KC,16425,STD,json,flex,20241111033537,FALSE
2024,10,Jahmyr Gibbs,jahmyr gibbs,RB,18,16,9,22,DET,22968,STD,json,flex,20241111033537,FALSE
2024,10,James Cook,james cook,RB,19,17,10,23,BUF,22958,STD,json,flex,20241111033537,FALSE
2024,10,J.K. Dobbins,jk dobbins,RB,20,18,13,27,LAC,19245,STD,json,flex,20241111033537,FALSE
2024,10,David Montgomery,david montgomery,RB,21,19,18,23,DET,18239,STD,json,flex,20241111033537,FALSE
2024,10,Chase Brown,chase brown,RB,22,20,16,31,CIN,25324,STD,json,flex,20241111033537,FALSE
2024,10,Najee Harris,najee harris,RB,23,21,20,29,PIT,19302,STD,json,flex,20241111033537,FALSE
2024,10,Chuba Hubbard,chuba hubbard,RB,24,22,16,31,CAR,19792,STD,json,flex,20241111033537,FALSE
2024,10,Tony Pollard,tony pollard,RB,27,23,22,33,TEN,18705,STD,json,flex,20241111033537,FALSE
2024,10,Rhamondre Stevenson,rhamondre stevenson,RB,29,24,19,33,NE,22726,STD,json,flex,20241111033537,FALSE
2024,10,Rico Dowdle,rico dowdle,RB,35,25,31,54,DAL,19647,STD,json,flex,20241111033537,FALSE
2024,10,Raheem Mostert,raheem mostert,RB,47,26,28,75,MIA,14338,STD,json,flex,20241111033537,FALSE
2024,10,Rachaad White,rachaad white,RB,50,27,41,64,TB,23891,STD,json,flex,20241111033537,FALSE
2024,10,Austin Ekeler,austin ekeler,RB,52,28,33,95,WAS,16483,STD,json,flex,20241111033537,FALSE
2024,10,Tank Bigsby,tank bigsby,RB,53,29,41,75,JAC,22908,STD,json,flex,20241111033537,FALSE
2024,10,Bucky Irving,bucky irving,RB,54,30,41,60,TB,25981,STD,json,flex,20241111033537,FALSE
2024,10,Javonte Williams,javonte williams,RB,64,31,47,95,DEN,22739,STD,json,flex,20241111033537,FALSE
2024,10,Tyler Allgeier,tyler allgeier,RB,66,32,64,81,ATL,24172,STD,json,flex,20241111033537,FALSE
2024,10,Travis Etienne Jr.,travis etienne,RB,76,33,56,95,JAC,19231,STD,json,flex,20241111033537,FALSE
2024,10,Jaylen Warren,jaylen warren,RB,94,34,68,121,PIT,24209,STD,json,flex,20241111033537,FALSE
2024,10,Ray Davis,ray davis,RB,99,35,68,131,BUF,26191,STD,json,flex,20241111033537,FALSE
2024,10,Jordan Mason,jordan mason,RB,111,36,58,135,SF,22969,STD,json,flex,20241111033537,FALSE
2024,10,Braelon Allen,braelon allen,RB,113,37,75,129,NYJ,24346,STD,json,flex,20241111033537,FALSE
2024,10,Devin Singletary,devin singletary,RB,114,38,77,133,NYG,18280,STD,json,flex,20241111033537,FALSE
2024,10,Justice Hill,justice hill,RB,117,39,97,133,BAL,18256,STD,json,flex,20241111033537,FALSE
2024,10,Roschon Johnson,roschon johnson,RB,122,40,110,135,CHI,25322,STD,json,flex,20241111033537,FALSE
2024,10,Cam Akers,cam akers,RB,129,41,121,159,MIN,19268,STD,json,flex,20241111033537,FALSE
2024,10,Tyjae Spears,tyjae spears,RB,131,42,109,202,TEN,25323,STD,json,flex,20241111033537,FALSE
2024,10,Jaleel McLaughlin,jaleel mclaughlin,RB,133,43,121,151,DEN,25876,STD,json,flex,20241111033537,FALSE
2024,10,Trey Benson,trey benson,RB,135,44,129,165,ARI,25388,STD,json,flex,20241111033537,FALSE
2024,10,Kenneth Gainwell,kenneth gainwell,RB,136,45,133,169,PHI,23310,STD,json,flex,20241111033537,FALSE
2024,10,Jeremy McNichols,jeremy mcnichols,RB,138,46,119,229,WAS,16445,STD,json,flex,20241111033537,FALSE
2024,10,Antonio Gibson,antonio gibson,RB,139,47,134,167,NE,19624,STD,json,flex,20241111033537,FALSE
2024,10,Samaje Perine,samaje perine,RB,140,48,131,180,KC,16423,STD,json,flex,20241111033537,FALSE
2024,10,Sean Tucker,sean tucker,RB,143,49,134,189,TB,23679,STD,json,flex,20241111033537,FALSE
2024,10,Jaylen Wright,jaylen wright,RB,144,50,77,187,MIA,25987,STD,json,flex,20241111033537,FALSE
2024,10,Chris Rodriguez Jr.,chris rodriguez,RB,149,51,129,225,WAS,22986,STD,json,flex,20241111033537,FALSE
