season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2018,9,Patrick Mahomes,patrick mahomes,QB,1,1,NA,NA,KC,16413,NA,table,qb,20181031001920,TRUE
2018,9,Cam Newton,cam newton,QB,2,2,NA,NA,CAR,9869,NA,table,qb,20181031001920,TRUE
2018,9,Aaron Rodgers,aaron rodgers,QB,3,3,NA,NA,GB,9001,NA,table,qb,20181031001920,TRUE
2018,9,Tom Brady,tom brady,QB,4,4,NA,NA,NE,9603,NA,table,qb,20181031001920,TRUE
2018,9,Jared Goff,jared goff,QB,5,5,NA,NA,LAR,15501,NA,table,qb,20181031001920,TRUE
2018,9,Kirk Cousins,kirk cousins,QB,6,6,NA,NA,MIN,11177,NA,table,qb,20181031001920,TRUE
2018,9,Drew Brees,drew brees,QB,7,7,NA,NA,NO,9200,NA,table,qb,20181031001920,TRUE
2018,9,Russell Wilson,russell wilson,QB,8,8,NA,NA,SEA,11180,NA,table,qb,20181031001920,TRUE
2018,9,Deshaun Watson,deshaun watson,QB,9,9,NA,NA,HOU,16398,NA,table,qb,20181031001920,TRUE
2018,9,Matt Ryan,matt ryan,QB,10,10,NA,NA,ATL,9444,NA,table,qb,20181031001920,TRUE
2018,9,Matthew Stafford,matthew stafford,QB,11,11,NA,NA,DET,9451,NA,table,qb,20181031001920,TRUE
2018,9,Mitch Trubisky,mitch trubisky,QB,12,12,NA,NA,CHI,16381,NA,table,qb,20181031001920,TRUE
2018,9,Ryan Fitzpatrick,ryan fitzpatrick,QB,13,13,NA,NA,TB,9545,NA,table,qb,20181031001920,TRUE
2018,9,Baker Mayfield,baker mayfield,QB,14,14,NA,NA,CLE,17237,NA,table,qb,20181031001920,TRUE
2018,9,Philip Rivers,philip rivers,QB,15,15,NA,NA,LAC,9509,NA,table,qb,20181031001920,TRUE
2018,9,Ben Roethlisberger,ben roethlisberger,QB,16,16,NA,NA,PIT,9039,NA,table,qb,20181031001920,TRUE
2018,9,Alex Smith,alex smith,QB,17,17,NA,NA,WAS,9012,NA,table,qb,20181031001920,TRUE
2018,9,Derek Carr,derek carr,QB,18,18,NA,NA,OAK,12092,NA,table,qb,20181031001920,TRUE
2018,9,Joe Flacco,joe flacco,QB,19,19,NA,NA,BAL,9300,NA,table,qb,20181031001920,TRUE
2018,9,Dak Prescott,dak prescott,QB,20,20,NA,NA,DAL,15600,NA,table,qb,20181031001920,TRUE
2018,9,C.J. Beathard,cj beathard,QB,21,21,NA,NA,SF,16419,NA,table,qb,20181031001920,TRUE
2018,9,Case Keenum,case keenum,QB,22,22,NA,NA,DEN,11425,NA,table,qb,20181031001920,TRUE
2018,9,Brock Osweiler,brock osweiler,QB,23,23,NA,NA,MIA,11179,NA,table,qb,20181031001920,TRUE
2018,9,Marcus Mariota,marcus mariota,QB,24,24,NA,NA,TEN,13890,NA,table,qb,20181031001920,TRUE
2018,9,Sam Darnold,sam darnold,QB,25,25,NA,NA,NYJ,17236,NA,table,qb,20181031001920,TRUE
2018,9,Nathan Peterman,nathan peterman,QB,26,26,NA,NA,BUF,16414,NA,table,qb,20181031001920,TRUE
2018,9,Derek Anderson,derek anderson,QB,27,27,NA,NA,BUF,9178,NA,table,qb,20181031001920,TRUE
2018,9,Jameis Winston,jameis winston,QB,28,28,NA,NA,TB,13891,NA,table,qb,20181031001920,TRUE
2018,9,Lamar Jackson,lamar jackson,QB,29,29,NA,NA,BAL,17233,NA,table,qb,20181031001920,TRUE
2018,9,Taysom Hill,taysom hill,QB,30,30,NA,NA,NO,17115,NA,table,qb,20181031001920,TRUE
2018,9,Todd Gurley,todd gurley,RB,1,1,NA,NA,LAR,13912,NA,table,rb,20181101213332,TRUE
2018,9,Kareem Hunt,kareem hunt,RB,2,2,NA,NA,KC,16425,NA,table,rb,20181101213332,TRUE
2018,9,Ezekiel Elliott,ezekiel elliott,RB,3,3,NA,NA,DAL,15498,NA,table,rb,20181101213332,TRUE
2018,9,Alvin Kamara,alvin kamara,RB,4,4,NA,NA,NO,16421,NA,table,rb,20181101213332,TRUE
2018,9,Melvin Gordon,melvin gordon,RB,5,5,NA,NA,LAC,13903,NA,table,rb,20181101213332,TRUE
2018,9,Christian McCaffrey,christian mccaffrey,RB,6,6,NA,NA,CAR,16393,NA,table,rb,20181101213332,TRUE
