season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2020,7,Alvin Kamara,alvin kamara,RB,1,1,1,3,NO,16421,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Aaron Jones,aaron jones,RB,2,2,1,5,GB,16673,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Derrick Henry,derrick henry,RB,3,3,2,9,TEN,15514,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Ezekiel Elliott,ezekiel elliott,RB,4,4,2,6,DAL,15498,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Kareem Hunt,kareem hunt,RB,5,5,3,8,CLE,16425,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Mike Davis,mike davis,RB,6,6,4,16,CAR,13943,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,James Conner,james conner,RB,7,7,6,12,PIT,16447,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Joe Mixon,joe mixon,RB,8,8,4,13,CIN,16420,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,James Robinson,james robinson,RB,9,9,6,15,JAC,19631,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Chris Carson,chris carson,RB,10,10,6,44,SEA,16754,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Todd Gurley II,todd gurley,RB,11,11,6,14,ATL,13912,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Clyde Edwards-Helaire,clyde edwards-helaire,RB,12,12,7,21,KC,19325,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Ronald Jones II,ronald jones,RB,13,13,8,25,TB,17243,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Josh Jacobs,josh jacobs,RB,14,14,10,28,LV,18269,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,David Montgomery,david montgomery,RB,15,15,8,24,CHI,18239,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,David Johnson,david johnson,RB,16,16,13,17,HOU,13948,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Kenyan Drake,kenyan drake,RB,17,17,13,24,ARI,15637,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,D'Andre Swift,dandre swift,RB,18,18,12,26,DET,19210,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Devin Singletary,devin singletary,RB,19,19,17,25,BUF,18280,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Antonio Gibson,antonio gibson,RB,20,20,16,23,WAS,19624,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Darrell Henderson,darrell henderson,RB,21,21,16,27,LAR,18588,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Boston Scott,boston scott,RB,22,22,15,45,PHI,17612,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Devonta Freeman,devonta freeman,RB,23,23,20,30,NYG,12108,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,James White,james white,RB,24,24,19,30,NE,12195,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Jerick McKinnon,jerick mckinnon,RB,25,25,19,36,SF,12209,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Phillip Lindsay,phillip lindsay,RB,26,26,21,42,DEN,17498,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Melvin Gordon III,melvin gordon,RB,27,27,17,45,DEN,13903,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Justin Jackson,justin jackson,RB,28,28,20,46,LAC,17300,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Adrian Peterson,adrian peterson,RB,29,29,24,40,DET,9006,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Chase Edmonds,chase edmonds,RB,30,30,24,35,ARI,17496,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Damien Harris,damien harris,RB,31,31,26,43,NE,18230,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,J.D. McKissic,jd mckissic,RB,32,32,26,41,WAS,16230,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Joshua Kelley,joshua kelley,RB,33,33,18,63,LAC,19445,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Frank Gore,frank gore,RB,34,34,29,42,NYJ,9218,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Jamaal Williams,jamaal williams,RB,35,35,31,40,GB,16424,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Le'Veon Bell,leveon bell,RB,36,36,19,48,KC,11645,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Malcolm Brown,malcolm brown,RB,37,37,32,42,LAR,13953,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Rex Burkhead,rex burkhead,RB,38,38,31,54,NE,11655,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Lamical Perine,lamical perine,RB,39,39,30,43,NYJ,19333,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Zack Moss,zack moss,RB,40,40,35,45,BUF,19263,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Latavius Murray,latavius murray,RB,41,41,25,57,NO,11821,HALF,json,half-point-ppr-rb,20201021123352,TRUE
2020,7,Duke Johnson Jr.,duke johnson,RB,42,42,36,49,HOU,13939,HALF,json,half-point-ppr-rb,20201021123352,TRUE
