season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2020,1,Patrick Mahomes,patrick mahomes,QB,1,1,NA,NA,KC,16413,NA,table,qb,20200907160625,TRUE
2020,1,Lamar Jackson,lamar jackson,QB,2,2,NA,NA,BAL,17233,NA,table,qb,20200907160625,TRUE
2020,1,Dak Prescott,dak prescott,QB,3,3,NA,NA,DAL,15600,NA,table,qb,20200907160625,TRUE
2020,1,Russell Wilson,russell wilson,QB,4,4,NA,NA,SEA,11180,NA,table,qb,20200907160625,TRUE
2020,1,Deshaun Watson,deshaun watson,QB,5,5,NA,NA,HOU,16398,NA,table,qb,20200907160625,TRUE
2020,1,Josh Allen,josh allen,QB,6,6,NA,NA,BUF,17298,NA,table,qb,20200907160625,TRUE
2020,1,Drew Brees,drew brees,QB,7,7,NA,NA,NO,9200,NA,table,qb,20200907160625,TRUE
2020,1,Matt Ryan,matt ryan,QB,8,8,NA,NA,ATL,9444,NA,table,qb,20200907160625,TRUE
2020,1,Carson Wentz,carson wentz,QB,9,9,NA,NA,PHI,15520,NA,table,qb,20200907160625,TRUE
2020,1,Kyler Murray,kyler murray,QB,10,10,NA,NA,ARI,18600,NA,table,qb,20200907160625,TRUE
2020,1,Tom Brady,tom brady,QB,11,11,NA,NA,TB,9603,NA,table,qb,20200907160625,TRUE
2020,1,Ben Roethlisberger,ben roethlisberger,QB,12,12,NA,NA,PIT,9039,NA,table,qb,20200907160625,TRUE
2020,1,Cam Newton,cam newton,QB,13,13,NA,NA,NE,9869,NA,table,qb,20200907160625,TRUE
2020,1,Jimmy Garoppolo,jimmy garoppolo,QB,14,14,NA,NA,SF,12208,NA,table,qb,20200907160625,TRUE
2020,1,Aaron Rodgers,aaron rodgers,QB,15,15,NA,NA,GB,9001,NA,table,qb,20200907160625,TRUE
2020,1,Jared Goff,jared goff,QB,16,16,NA,NA,LAR,15501,NA,table,qb,20200907160625,TRUE
2020,1,Matthew Stafford,matthew stafford,QB,17,17,NA,NA,DET,9451,NA,table,qb,20200907160625,TRUE
