season,week,player_name,player_name_norm,position,ecr_rank,pos_rank,ecr_best,ecr_worst,team,fp_player_id,scoring,era,source_page,wayback_ts,before_kick
2018,1,Aaron Rodgers,aaron rodgers,QB,1,1,NA,NA,GB,9001,NA,table,qb,20180906050250,TRUE
2018,1,Tom Brady,tom brady,QB,2,2,NA,NA,NE,9603,NA,table,qb,20180906050250,TRUE
2018,1,Drew Brees,drew brees,QB,3,3,NA,NA,NO,9200,NA,table,qb,20180906050250,TRUE
2018,1,Cam Newton,cam newton,QB,4,4,NA,NA,CAR,9869,NA,table,qb,20180906050250,TRUE
2018,1,Deshaun Watson,deshaun watson,QB,5,5,NA,NA,HOU,16398,NA,table,qb,20180906050250,TRUE
2018,1,Matthew Stafford,matthew stafford,QB,6,6,NA,NA,DET,9451,NA,table,qb,20180906050250,TRUE
2018,1,Kirk Cousins,kirk cousins,QB,7,7,NA,NA,MIN,11177,NA,table,qb,20180906050250,TRUE
2018,1,Philip Rivers,philip rivers,QB,8,8,NA,NA,LAC,9509,NA,table,qb,20180906050250,TRUE
2018,1,Russell Wilson,russell wilson,QB,9,9,NA,NA,SEA,11180,NA,table,qb,20180906050250,TRUE
2018,1,Ben Roethlisberger,ben roethlisberger,QB,10,10,NA,NA,PIT,9039,NA,table,qb,20180906050250,TRUE
2018,1,Andrew Luck,andrew luck,QB,11,11,NA,NA,IND,11172,NA,table,qb,20180906050250,TRUE
2018,1,Andy Dalton,andy dalton,QB,12,12,NA,NA,CIN,9907,NA,table,qb,20180906050250,TRUE
2018,1,Jared Goff,jared goff,QB,13,13,NA,NA,LAR,15501,NA,table,qb,20180906050250,TRUE
2018,1,Marcus Mariota,marcus mariota,QB,14,14,NA,NA,TEN,13890,NA,table,qb,20180906050250,TRUE
2018,1,Alex Smith,alex smith,QB,15,15,NA,NA,WAS,9012,NA,table,qb,20180906050250,TRUE
2018,1,Matt Ryan,matt ryan,QB,16,16,NA,NA,ATL,9444,NA,table,qb,20180906050250,TRUE
2018,1,Tyrod Taylor,tyrod taylor,QB,17,17,NA,NA,CLE,10007,NA,table,qb,20180906050250,TRUE
2018,1,Dak Prescott,dak prescott,QB,18,18,NA,NA,DAL,15600,NA,table,qb,20180906050250,TRUE
2018,1,Patrick Mahomes,patrick mahomes,QB,19,19,NA,NA,KC,16413,NA,table,qb,20180906050250,TRUE
2018,1,Blake Bortles,blake bortles,QB,20,20,NA,NA,JAC,12090,NA,table,qb,20180906050250,TRUE
2018,1,Jimmy Garoppolo,jimmy garoppolo,QB,21,21,NA,NA,SF,12208,NA,table,qb,20180906050250,TRUE
2018,1,Case Keenum,case keenum,QB,22,22,NA,NA,DEN,11425,NA,table,qb,20180906050250,TRUE
2018,1,Nick Foles,nick foles,QB,23,23,NA,NA,PHI,11176,NA,table,qb,20180906050250,TRUE
2018,1,Mitch Trubisky,mitch trubisky,QB,24,24,NA,NA,CHI,16381,NA,table,qb,20180906050250,TRUE
2018,1,Sam Bradford,sam bradford,QB,25,25,NA,NA,ARI,9678,NA,table,qb,20180906050250,TRUE
2018,1,Ryan Tannehill,ryan tannehill,QB,26,26,NA,NA,MIA,11174,NA,table,qb,20180906050250,TRUE
2018,1,Ryan Fitzpatrick,ryan fitzpatrick,QB,27,27,NA,NA,TB,9545,NA,table,qb,20180906050250,TRUE
2018,1,Joe Flacco,joe flacco,QB,28,28,NA,NA,BAL,9300,NA,table,qb,20180906050250,TRUE
2018,1,Derek Carr,derek carr,QB,29,29,NA,NA,OAK,12092,NA,table,qb,20180906050250,TRUE
2018,1,Sam Darnold,sam darnold,QB,30,30,NA,NA,NYJ,17236,NA,table,qb,20180906050250,TRUE
2018,1,Eli Manning,eli manning,QB,31,31,NA,NA,NYG,9213,NA,table,qb,20180906050250,TRUE
2018,1,Nathan Peterman,nathan peterman,QB,32,32,NA,NA,BUF,16414,NA,table,qb,20180906050250,TRUE
2018,1,Scott Tolzien,scott tolzien,QB,33,33,NA,NA,FA,11157,NA,table,qb,20180906050250,TRUE
2018,1,Josh McCown,josh mccown,QB,34,34,NA,NA,NYJ,9327,NA,table,qb,20180906050250,TRUE
2018,1,Josh Allen,josh allen,QB,35,35,NA,NA,BUF,17298,NA,table,qb,20180906050250,TRUE
2018,1,Lamar Jackson,lamar jackson,QB,36,36,NA,NA,BAL,17233,NA,table,qb,20180906050250,TRUE
2018,1,Josh Rosen,josh rosen,QB,37,37,NA,NA,ARI,17235,NA,table,qb,20180906050250,TRUE
2018,1,Baker Mayfield,baker mayfield,QB,38,38,NA,NA,CLE,17237,NA,table,qb,20180906050250,TRUE
2018,1,Trevor Siemian,trevor siemian,QB,39,39,NA,NA,MIN,14142,NA,table,qb,20180906050250,TRUE
2018,1,Jacoby Brissett,jacoby brissett,QB,40,40,NA,NA,IND,15642,NA,table,qb,20180906050250,TRUE
2018,1,DeShone Kizer,deshone kizer,QB,41,41,NA,NA,GB,16389,NA,table,qb,20180906050250,TRUE
2018,1,Brian Hoyer,brian hoyer,QB,42,42,NA,NA,NE,9078,NA,table,qb,20180906050250,TRUE
2018,1,AJ McCarron,aj mccarron,QB,43,43,NA,NA,OAK,12091,NA,table,qb,20180906050250,TRUE
2018,1,Cody Kessler,cody kessler,QB,44,44,NA,NA,JAC,15644,NA,table,qb,20180906050250,TRUE
